ID_STAI,multiple,STAI_Q21,STAI_Q22,STAI_Q23,STAI_Q24,STAI_Q25,STAI_Q26,STAI_Q27,STAI_Q28,STAI_Q29,STAI_Q30,STAI_Q31,STAI_Q32,STAI_Q33,STAI_Q34,STAI_Q35,STAI_Q36,STAI_Q37,STAI_Q38,STAI_Q39,STAI_Q40,STAItotal,ID_EPQ,Q52,EPQ_Q1,EPQ_Q2,EPQ_Q3,EPQ_Q4,EPQ_Q5,EPQ_Q6,EPQ_Q7,EPQ_Q8,EPQ_Q9,EPQ_Q10,EPQ_Q11,EPQ_Q12,EPQ_Q13,EPQ_Q14,EPQ_Q15,EPQ_Q16,EPQ_Q17,EPQ_Q18,EPQ_Q19,EPQ_Q20,EPQ_Q21,EPQ_Q22,EPQ_Q23,EPQ_Q24,EPQ_Q25,EPQ_Q26,EPQ_Q27,EPQ_Q28,EPQ_Q29,EPQ_Q30,EPQ_Q31,EPQ_Q32,EPQ_Q33,EPQ_Q34,EPQ_Q35,EPQ_Q36,EPQ_Q37,EPQ_Q38,EPQ_Q39,EPQ_Q40,EPQ_Q41,EPQ_Q42,EPQ_Q43,EPQ_Q44,EPQ_Q45,EPQ_Q46,EPQ_Q47,EPQ_Q48,E,L,ID_PSWQ,Q76,ASI_Q77,ASI_Q78,ASI_Q79,ASI_Q80,ASI_Q81,ASI_Q82,ASI_Q83,ASI_Q84,ASI_Q85,ASI_Q86,ASI_Q87,ASI_Q88,ASI_Q89,ASI_Q90,ASI_Q91,ASI_Q92,Q134,PWSQ_Q135,PWSQ_Q136,PWSQ_Q137,PWSQ_Q138,PWSQ_Q139,PWSQ_Q140,PWSQ_Q141,PWSQ_Q142,PWSQ_Q143,PWSQ_Q144,PWSQ_Q145,PWSQ_Q146,PWSQ_Q147,PWSQ_Q148,PWSQ_Q149,PWSQ_Q150,ID_MASQ,MASQ_Q96,MASQ_Q97,MASQ_Q98,MASQ_Q99,MASQ_Q100,MASQ_Q101,MASQ_Q102,MASQ_Q103,MASQ_Q104,MASQ_Q105,MASQ_Q106,MASQ_Q107,MASQ_Q108,MASQ_Q109,MASQ_Q110,MASQ_Q111,MASQ_Q112,MASQ_Q113,MASQ_Q114,MASQ_Q115,MASQ_Q116,MASQ_Q117,MASQ_Q118,MASQ_Q119,MASQ_Q120,MASQ_Q121,MASQ_Q122,MASQ_Q123,MASQ_Q124,MASQ_Q125,MASQ_Q126,MASQ_Q127,MASQ_Q128,MASQ_Q129,MASQ_Q130,MASQ_Q131,MASQ_Q132,MASQ_Q133,MASQ_Q134,lossInterest,LowPosAffect,ID_BDI,BDI_Q2,BDI_Q37,BDI_Q38,BDI_Q39,BDI_Q40,BDI_Q41,BDI_Q42,BDI_Q43,BDI_Q44,BDI_Q45,BDI_Q46,BDI_Q47,BDI_Q48,BDI_Q49,BDI_Q50,BDI_Q51,BDI_Q52,BDI_Q57,BDI_Q58,BDI_Q59,BDI_Q60,CESD_Q36,CESD_Q63,CESD_Q64,CESD_Q65,CESD_Q66,CESD_Q67,CESD_Q68,CESD_Q70,CESD_Q86,CESD_Q71,CESD_Q72,CESD_Q73,CESD_Q74,CESD_Q75,CESD_Q76,CESD_Q77,CESD_Q78,CESD_Q79,CESD_Q80,CESD_Q81,checkallcoloumns,filter_$,VarSTAI,sdSTAI,sdEPQ,varEPQ,varMASQ,sdMASQ,ASItotal,EPQtotalP,N,BDItotal,PSWQtotal,AnxArousal,AnhedDep,CESDtotal,STAIanx,STAIdep,ASItotalNEW,PCAdep,PCAanx,PCAcombanxapp,PCAdep2,PCAanxarou,FAC1_1,FAC2_1,FAC3_1,PCAdepNEW,PCAanxNEW,FAC1_2,FAC2_2,FAC1_3,FAC1_4,FAC2_4,FAC3_4,FAC1_5,FAC2_5,FAC3_5,FAC1_6,FAC1_7,FAC2_7,FAC3_7,generalfac,anxvdep,VAR00001
221,0,3,2,2,1,1,2,2,1,3,3,1,2,2,2,2, ,3,2,2,2,47,221, ,0,1,1,1,1,1,1,1,0, ,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,8,2,221, ,3,1,1,1,3,3,1,3,0,0,0,1,0,2,0,0, ,2,3,4,3,5,5,3,2,3,1,2,3,3,3,3,3,221,3,4,1,4,4,1,3,1,2,1,4,1,2,3,1,1,1,1,2,1,1,1,3,1,1,3,2,2,2,1,1,2,1,2,1,3,2,1,3,11,43,221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,3,1,1,1,3,2,2,1,4,2,2,1,1,1,1,0.471052631578947,0.68633274115326,0.427976327943843,0.183163737280296,1.0944669365722,1.04616773825816,19,2,8,21,62,22,54,22,14,33,19,0.146222769910008,-0.00271002052730663,0.697112228873179,-0.549813032369574,-0.191814324271423,-0.365801892859784,0.738748287532217,-0.637669363117246,0.139230844035145,0.00850409760910058,0.197211671249085,-0.0884188109164029,0.189488302907479,0.692062499051512,-0.339888746272372,-0.240000185701168,0.725409653726916,-0.420543573827543,-0.423149667177458,0.22321719844641,0.703123995391938,-0.18590592313293,-0.592692468380168,0.111551861825806,-0.128111129731744,221
222,0,2,2,2,3,1,2,3,2,3,3,2,1,2,1,2,3,2,3,2,3,49,222, ,0,1,1,1,1,1,1,1,0, ,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1, ,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,11,4,222, ,4,2,3,3,3,2,4,4,0,3,3,3,0,1,1,3, ,1,3,3,2,5,3,2,3,2,3,3,2,2,4,2,2,222,4,3,3,3,2,1,3,1,1,1,3,1,4,2,2,2,1,1,2,1,4,1,3,1,1,4,3,3,3,1,4,4,1,4,1,4,3,1,1,16,41,222,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2, ,2,2,2,2,2,2,3,2,3,2,3,3,4,2,3,3,2,1,1,0.528571428571429,0.72702917999997,0.455243206222338,0.207246376811594,1.45883940620783,1.20782424475079, ,0,6,24,52,29,57,36,17,32,39,-0.1566135374118,1.47342074410778,-0.0913351361325449,0.329139139528173,1.55224468637593,-0.190382108467971,0.399560781912345,1.51091105565331,-0.146145114595895,1.47093064707187,-0.127514424573813,1.52383496027451,0.64664022197072, , , ,0.199466712741496,0.112992714344142,1.4450197092692,0.569426040368496,0.0201181047875214,0.360963757751766,0.680739112479184,0.670901333223035,1.23114614821599,222
279,0,3,2,3,1,1,3,3,1,2,3,2,2,3,3,1,3,2,2,3,1,35,279, ,0,0,0,0,1,1,1,1,0, ,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,8,1,279, ,3,0,4,4,4,4,0,2,0,0,0,0,1,0,0,0, ,2,2,3,2,2,2,1,4,2,3,5,2,2,2,2,3,279,5,5,1,5,4,1,5,1,1,4,3,1,1,3,1,1,2,1,4,1,1,1,4,1,1,5,1,5,1,1,1,4,1,5,1,4,5,1,4,9,23,279,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,3,1,2,4,1,1,1,1,1,1,0.728571428571429,0.853563956930837,0.505291152639911,0.25531914893617,2.99325236167341,1.73010183563668,22,3,2,23,41,27,32,18,12,23,22,-1.41078965491736,0.383321434236235,-1.56629544620383,-0.214185834099019,0.843134226920773,-1.00946358713598,-0.954135079508029,1.04878113747367,-1.35331617089283,0.374588490673905,-1.41019582167196,0.524312175029507,-0.979428923135511,-1.40130506829226,-0.086033532194183,0.770429258835238,-1.19662094628132,-0.651197488800152,0.904734328486139,-1.0485908477831,-0.92649692044272,-1.07659609915047,0.716819336089823,-0.961688964946291,1.03842036755876,279
339,0,3,3,3,3,2,1,1,2,2,2,2,3,1,2,2, ,3,2,2,2,56,339, ,1,1,0,0,1,1,0,1,1, ,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,5,4,339, ,3,0,3,2,2,2,1,0,0,1,0,0,0,0,0,1, ,3,2,3,3,2,4,2,3,3,2,3,3,2,2,2,3,339,1,5,2,4,4,1,4,1,2,1,3,2,1,3,1,1,1, ,3,1,2,1,3,1,1,5,1,3,1,1,1,5,1,3,2,4,5,4,1,14,30,339,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,4,1,2,1,3,3,3,3,3,1,1,1,4,2,2,1,1,1,1,0.51578947368421,0.718184846459608,0.485687854441406,0.235892691951896,2.09103840682788,1.44604232539296, ,2,9,25,50,18,44,24,16,40,15,0.637876619489435,-0.596138667222996,0.984757690593767,-0.335814726063008,-0.892577243631352,0.100482728031476,0.715970292828302,-1.29193574409743,0.638033024404758,-0.611835805509578,0.674397256536805,-0.725505972712249,0.449085318476344, , , ,0.817976774807739,-0.0456666693134095,-1.09382984844611,0.512970052863564,0.675196590042372,0.283355543040346,-0.955018500055555,0.193413748245971,-0.935656094778358,339
366,0,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,49,366, ,1,1,0,1,1,1,0,1,1, ,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,3,7,366, ,3,0,2,2,4,2,1,1,0,0,0,2,2,1,0,1, ,1,3,2,3,4,4,3,2,3,1,4,3,3,4,3,4,366,3,3,1,2,2,2,2,1,2,2,1,1, ,2,1,1,1,1,1,1,4,1,2,1,1,1,1,1,3,2,1,3,1,3,3,2,2,1,1,16,57,366,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,0.147619047619048,0.384212242932272,0.496052875341062,0.246068455134135,0.708392603129446,0.841660622299419, ,1,11,24,63,21,73,28,14,35,21,1.01510704535875,-0.233313296550795,1.21312486761555,0.0733001494339994,-0.585671400170958,0.485539428562343,0.862926377659785,-0.866508864161669,0.97386527282549,-0.203877014819354,1.02333644030542,-0.326918024614356,0.802212535709709, , , ,1.04111428124168,0.326122085417432,-0.735492403816356,0.833188167697854,0.722295384941807,0.87871582291077,-0.81370858362052,0.696862735733315,-0.726397526816509,366
412,0,2,3,2,1,1,1,2,3,3, ,2,2,2,1,1,3,3,2,3,3,53,412, ,1,1,1,0,1,1,1,1,1, ,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,10,4,412, ,3,0,2,2,3,2,3,4,0,2,0,0,3,0,2,3, ,2,5,2,4,4,4,3,2,4,1,5,4,4,4,2,5,412,1,4,1,3,3,2,2,1,5,1,3,1,4,3,1,1,1,1,2,1,2,1,2,1,1,2,1,2,2,1,1,2,1,2,2,3,2,1,1,18,49,412,1,2,1,2,1,1,1,1,1,1,2,1,1,3,2,3,2,2,1,1,1,2,1,1,3,1,2,2,1,1,1,2,4,3,3,3,3,1,2,3,1,1,1,0.681578947368421,0.825577947481897,0.478975162498508,0.229417206290472,1.04588394062078,1.02268467311326, ,2,9,31,67,18,67,30,19,34,29,0.92652950151229,0.433709467551826,1.35440550978406,-0.00254254767618411,0.0686461573057421,0.332454389763106,1.33072457105173,-0.456477053497585,0.922331804998269,0.418255446191122,0.984235814838321,0.306686661130402,1.02781546664849, , , ,1.34350286865113,0.190550703909612,-0.161832089976235,1.05485073928807,1.03122702504712,0.752206979384622,-0.525462732941494,1.00918485535661,-0.232379171167486,412
422,0,2,2,1,2,3,2,3,2,3,1,2,4,3,1,3,2,2,3,3,3,56,422, ,0,1,0,1,1,0,0,0,0, ,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,7,422, ,2,1,1,0,2,3,3,0,2,3,0,2,1,2,0,1, ,2,2,4,4,3,4,2,4,2,1,4,2,2,2,1,3,422,1,2,1,2,1,1,1,3,3,1,3,1,4,1,1,1,4,2,1,3,1,1,2,1,1,3,1,2,3,2,1,3,1,2,1,4,1,4,1,22,56,422,2,1,4,1,1,1,3,3,4,1,1,1,3,2,2,1,2,1,1,1,1,1,1,2,4,3,2,2,2,4,2,4,1,3,3,2,2,1,2,1,1,1,1,0.714285714285714,0.845154254728516,0.496052875341062,0.246068455134135,1.1336032388664,1.06470805334908,23,4,5,37,48,22,78,37,17,39,23,1.62015663315463,-0.685929629458486,0.397995275393231,1.69821016888213,-0.848663560856728,1.90758605525436,-0.430204821734154,-0.224570934722812,1.60468119729626,-0.703997374373284,1.51127857327112,-0.656206381236661,0.955312461220601,0.500213752281374,1.96687964263213,-0.886445212235078,-0.0398590938446342,1.87081733002009,-0.575703323721661,0.993553282378814,-0.644121760799648,2.31537118818753,-0.099661156647034,0.942685370413046,-1.41949290129306,422
506,0,3,2,3,2,2,2,2,1,2,3,2,2,2,2,2,3,2,2,2,2,44,506, ,0,1,0,0,0,1,1,1,1, ,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,11,3,506, ,3,0,2,1,3,2,4,0,0,0,0,0,0,2,0,1, ,2,2,3,2,2,3,2,3,3,1,2,2,3,2,1,3,506,1,3,1,4,3,1,2,1,1,1,4,1,1,3,1,1,1,2,2,1,1,1,4,1,1,3,1,2,2,1,1,4,1,4,1,3,2,1,1,9,41,506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,4,1,1,1,3,2,1,1,1,1,1,0.29047619047619,0.538958431120797,0.485687854441406,0.235892691951896,1.21997300944669,1.10452388360175,18,2,6,21,50,18,50,16,13,31,18,-0.209061646688044,-0.521159635403339,0.254994081684653,-0.742127809387194,-0.603151890914621,-0.577942992302241,0.256159966575022,-0.953563403089803,-0.198768291440658,-0.513494890378337,-0.168512948052867,-0.586132522877201,-0.383617391248139,0.221159937586984,-0.460924394816568,-0.646530489901635,0.211495161491763,-0.599350128130309,-0.717503599816714,-0.337827844453088,0.0384861483077899,-0.182423759691676,-0.963928464074557,-0.458912315869384,-0.339476040096707,506
514,0,1,3,1,4,3,2,2,3,4,1,4,4,2,1,4,1,3,3,3,3,69,514, ,1,1,0,0,1,1,0,0,1, ,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,3,5,514, ,3,2,2,2,4,1,1,0,0,2,0,1,2,1,3,1, ,1,5,1,5,5,5,4,1,5,1,1,2,4,4,4,2,514,4,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,3,1,2,4,2,1,1,1,5,2,1,2,1,2,3,2,1,4,2,23,64,514,4,1,2,2,1,1,4,4,2,2,2,2,1,1,3,1,2,1,1,1,1,2,1,4,2,4,4,3,2,1,1,1,2,1,3,1,1,3,4,1,3,1,1,1.36190476190476,1.16700675315302,0.504374939460682,0.254394079555967,1.07692307692308,1.03774904332554, ,2,9,39,76,26,87,42,23,46,25,2.52868508530627,0.344075254809891,2.10582080410008,1.46861327276149,-0.256932441190237,2.11758240169168,1.34412873320806,-0.29922205133886,2.49154265000208,0.305491219363906,2.512364374815,0.200029105027263,2.20347912167033, , , ,1.76337296882211,1.85032869158694,-0.423655068030507,2.29083052601439,1.42172598123152,2.16274754133008,0.0428139302095116,2.25403960207755,-1.19776756342497,514
592,0,3,2,3,2,2,3,3,1,2,3,1,1,3,2,1,3,1,2,3,2,36,592, ,0,1,0,1,0,1,1,1,1, ,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,5,6,592, ,3,0,1,3,2,1,0,2,0,1,0,0,0,2,0,0, ,1,2,3,2,3,4,2,3,2,2,3,3,3,2,1,3,592,3,3,1,4,4,1,3,1,2,1,3,1,1,3,1,1,1,1,3,1,2,1,4,1,1,3,1,4,1,1,1,4,1,3,1,3,3,1,1,10,37,592,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1, ,1,1,1,4,1,1,1,1,1,1,0.69047619047619,0.830948969838817,0.499768679145612,0.249768732654949,1.36572199730094,1.16864109002762,15,0,6,22,51,19,47,16,11,25,15,-0.502410370515546,-0.556072950627061,-0.337891842921789,-0.530611470633998,-0.475126641280133,-0.62105059394555,-0.231971021492821,-0.616799946716271,-0.485678897156081,-0.54032041254126,-0.49267569843113,-0.546505436837969,-0.626808366800486,-0.301420383586034,-0.372525643249612,-0.434337477595864,-0.275428493484624,-0.588434149063493,-0.490628832579653,-0.63280715735507,-0.261237418087518,-0.514428213272134,-0.522464509105634,-0.721610932198169,-0.176130387778504,592
601,0,3,2,2,2,2,2,2,1,3,3,2,4,2,2,2,3,3,3,3,1,48,601, ,1,1,0,0,1,1,1,0,0, ,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,3,7,601, ,3,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0, ,3,2,2,2,3,4,2,2,3,2,3,3,2,1,1,3,601,5,3,1,3,3,2,4,1,2,1,3,1,3,3,1,1,1,1,2,1,1,1,3,1,1,4,1,2,1,1,1,3,1,3,1,2,3,1,1,11,43,601,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,3,1,3,3,1,1,2,3,1,3,3,2,1,1,3,1,1,1,1,1,1,0.614285714285714,0.783763812819726,0.504374939460682,0.254394079555967,1.2523616734143,1.11908966281273, ,2,8,26,50,22,54,27,15,33,10,0.640960270559254,-0.755872461365987,0.257236567849909,0.412973115664717,-0.863752030456899,0.577295965249187,-0.164576647504844,-0.723059469535971,0.639381757857763,-0.763276963936537,0.60769588923593,-0.778911401594875,0.358487474675063, , , ,0.0893246648436526,0.507167521655479,-0.866670698557432,0.348834606196343,0.126854451552945,0.372255313174778,-0.23889192488841,0.0968811681643048,-1.01789148162802,601
612,0,3,1,3,2,1,2,3,2,3,3,1,2,3,3,1,3,2,2,3,1,37,612, ,0,1,1,1,0,1,1,1,0, ,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,12,1,612, ,3,0,1,1,3,2,1,3,0,1,0,1,1,2,0,1, ,2,2,3,2,2,3,2,3,2,1,3,2,2,2,2,3,612,1,4,1,4,4,1,4,1,2,1,5,1,1,4,1,1,1,1,4,1,2,1,4,1,1,4,1,4,2,1,1,5,1,4,1,3,4,1,3,11,27,612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,4,1,1,1,4,1,1,1,4,1,1, ,1,1,1,0.728571428571429,0.853563956930837,0.50253750187977,0.25254394079556,2.18218623481781,1.47722247302761, ,1,0,21,48,19,38,13,12,25,20,-1.1806284485538,-0.295051456292007,-0.861558348807678,-0.860011306164372,-0.0515892766624764,-1.16830758552768,-0.475938648617238,-0.218404916898301,-1.12986836311003,-0.302874859479046,-1.1446156887539,-0.264111320755244,-1.18811447275565, , , ,-0.715154589793269,-0.977169109808235,-0.0359896015467435,-1.1641642987589,-0.740245792496619,-0.842188069613759,-0.409143013458132,-1.12861429025734,0.37169492679197,612
707,0,3,2,4,1,1,2,2,1,2,4,1,2,3,2,1,4,2,2,3,2,35,707, ,0,0,1,0,0,1,1,1,1, ,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,11,2,707, ,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0, ,2,3,1,2,2,3,3,2,3,1,4,3,3,3,3,2,707,1,5,1,5,5,2,5,1,1,1,5,1,1,4,1,1,1,1,4,1,1,1,5,1,1,5,1,4,3,1,1,5,1,4,1,4,4,1,2,10,20,707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1,1,1,1,1,3,1,1,2,4, ,1,1,1,1,1,1.02857142857143,1.01418510567422,0.496052875341062,0.246068455134135,2.97975708502024,1.72619729029455, ,3,4,21,56,19,30,18,12,23,7,-0.804428322800073,-0.619768621884001,-0.641241811207272,-0.656456252727211,-0.453990763186421,-0.867231275280743,-0.404423284908984,-0.616734568623591,-0.763054478353985,-0.629300686574226,-0.784564430479526,-0.606452542220146,-0.772675682700674, , , ,-0.475383581742584,-0.81171285600309,-0.502110421718549,-0.806785159739995,-0.0654816646380869,-1.2967327475351,-0.118278893915808,-1.00234457363946,-0.139149462953832,707
721,0,4,2,4,1,1,2,2,2,2,4,2,1,4,2,2,4,2,1,3,2,34,721, ,0,1,1,0,1,1,1,1,0, ,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,12,0,721, ,1,2,4,1,2,3,0,0,1,3,0,1,1,1,0,0, ,2,2,3,2,2,3,1,4,2,1,4,1,1,3,1,3,721,1,4,1,4,4,1,3,1,2,1,3,1,2,2,1,2,2,1,3,1,1,1,4,1,3,4,1,3,2,1,1,4,1,3,1,4,4,1,1,12,35,721,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1.21428571428571,1.10194633003868,0.499768679145611,0.249768732654949,1.49392712550607,1.22226311631583, ,1,2,23,43,20,47,13,13,21,20,-1.05309431186811,-0.248864513632631,-0.991930564088659,-0.518891094069741,0.0284346334746559,-0.892232457742822,-0.675471400815346,0.0452592202208893,-1.00373539187541,-0.254169077925639,-1.03690687766809,-0.19016380601096,-1.03410258415707, , , ,-0.831372129468556,-0.704809174808019,0.0882550977257211,-1.06309452709311,-0.828639145431417,-0.676264076071253,-0.170457165739819,-1.00205088821931,0.347051187877943,721
817,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,49,817, ,0,1,0,1,1,1,1,0,0, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,817, ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2, ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,817,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,56,817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0476190476190477,0.218217890235992,0.340502612303499,0.115942028985508,0.0256410256410257,0.160128153805087, ,5,1,21,54,33,72,24,14,35,32, , , , , , , , , , , , , , , , ,-0.251132791292937,0.2295004063689,0.803501185140212,-0.0581153626345387,-0.538782236960087,0.583621029027993,0.258133265476395,0.218086920153916,0.691046733525365,817
1021,0,2,2,2,3,1,2,3,2,2,2,3,2,2,2,3,2,3,1,3,3,50,1021, ,0,0,0,1,0,0,0,0,0, ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,8,1021, ,1,0,2,3,3,0,0,0,0,0,0,2,0,1,0,2, ,1,1,1,4,1,4,3,4,2,1,1,1,5,2,1,5,1021,1,2,1,2,1,1,2,1,2,3,1,2,4,1,1,1,3,3,1,1,5, ,1,1,3,1,1,1,3,2,1,2,1,2,5,4,2,1,1,25,61,1021,1,2,2,1,1,1,2,2,1,1,1,2,3,1,2,1,2,1,1,1,1,4,1,1,1,2,3,1,3,1,3,2,2,1,1,1,3,1,2,1,2,1,1,0.461904761904762,0.679635756787974,0.452150785717527,0.204440333024977,1.36059743954481,1.16644650093556,14,3,1,30,57,23,86,30,16,34,14,1.27617743539248,-1.12890094152858,0.210721761820033,1.26757081162833,-1.25014321948155,1.56239353011482,-0.729688011353085,-0.620829934862533,1.26165877108902,-1.13880176831444,1.17589020945744,-1.11450681278469,0.346324235057364,0.288905986589886,1.35839001651771,-1.0440033943201,-0.291937963098999,1.51013796404566,-0.977583806556597,0.408687355702816,-0.708649245433672,1.76168519134392,-0.281404180682066,0.412466804467328,-1.57728611684472,1021
1029,1,2,2,2,2,3,2,2,1,2,2,3,3,2,2,3,3,3,2,2,2,52,1029, ,1,1,0,1,1,1,0,1,1, ,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1, ,0,1,1,0,0,5,4,1029, ,2,2,3,3,2,1,4,3,3,2,2,2,1,2,1,0, ,3,2,2,4,2,3,2,4,3,4,1,2,3,3,3,3,1029,4,2,1,2,3,4,2,2,3,3,3,2,2,5,3,4,2,3,3,1,2,4,2,2,3,4,3,4,1,4,3,1,3,4,3,3,3,4,3,21,43,1029,3,3,4,3,3,3,1,2,3,3,2,2,2,2,2,2,2,1,2,1,2,3,3,2,3,3,2,2, ,3,3,3,2,2,2,3,3,3,2,2,3,1,0,0.361904761904762,0.601585207518238,0.503610155185335,0.253623188405797,0.993252361673414,0.99662047022596, ,7,9,48,52,48,64,45,15,37,33, , , , , , , , , , , , , , , , ,-0.883435001543463,2.54908491162576,2.39585596876712,1.34936251927164,-0.615124233770317,1.44592740381099,3.16471169570896, , ,1029
1029,1,2,3,3,2,1,3,2,3,3,3,2,2,3,3,2,2,2,2,2,2,46,1029, ,1,1,1,1,1,1,0,1,0, ,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,4,3,1029, ,0,2,1,1,3,3,4,2,3,1,1,0,2,1,3,4, ,1,3,2,2,3,1,1,5,4,1,5,3,1,1,4,3,1029,2,3,2,1,2,2,2,3,4,2,3,2,3,2,4,4,3,1,1,4,2,2,4,5,3,1,3,3, ,2,4,3,4,1,3,5,3,1,2,18,50,1029,1,2,3,3,3,3,1,1,2, ,2,4,3,3,2,4,1,2,1,2,3,1,3,3,3,3,1,2,2,2,2,2,2,2,2,3,3,2,3,2,3,1,0,0.414285714285714,0.643650304346789,0.462267267743469,0.213691026827012,1.25817923186344,1.12168588823406, ,2,8,46,48,49,68,38,17,29,31, , , , , , , , , , , , , , , , ,-1.15818773419515,2.18228334923608,2.6308230551643,0.920947214776576,-0.6723661245575,0.821356822387415,3.39213211638653, , ,1029
